frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0013432341536904304,-0.0008297850203387823,0.0,0.6433473519301054
2,pcc,-0.004381976319550382,-0.003320817090331159,0.0,0.39435164222682845
3,pcc,-0.01017312207968151,-0.0034224093821517572,0.0,0.25041625825712877
4,pcc,-0.009149040118261812,-0.005534367460728748,0.0,0.17486037423097203
5,pcc,-0.005829605928950039,-0.0008569147867200597,0.0,0.1367470409212282
6,pcc,0.003747887756694137,-0.019046218091830085,0.0,0.11595673324154032
7,pcc,0.006059150550362403,-0.014071901178607384,0.0,0.1056478058341815
8,pcc,0.014463215606059288,-0.00731336953383449,0.0,0.10009257166865176
9,pcc,-0.0016633571625143044,-0.005832864694349569,0.0,0.09294034148575551
10,pcc,-0.009676672768558875,-0.023656303242660912,0.0,0.09213149099369779
11,pcc,-0.022408788633547384,-0.03688567632997481,0.0,0.09299868956780157
12,pcc,-0.013091039827496735,-0.05336281118508131,0.0,0.0926705743340793
13,pcc,-0.000543107113421478,-0.04336471096790508,0.0,0.09653643955154355
14,pcc,0.0043594738572154765,-0.03486641587193603,0.0,0.09486585568284214
15,pcc,0.00980116332012522,-0.04254096932712355,0.0,0.0937910249488288
